time,status,pump,speed,elevation,flow,power,pressure,dynamic_pressure,total_pressure,power_out,calc_eff
2020-08-16 15:59:59.998,1,2,294.3666687011719,24.156867352294924,3.263542652801514,918.7024199123384,232326.08442067122,3907.2303143651498,228418.85410630607,745.4546730799761,0.811421257768219
2020-08-16 16:59:59.998,1,2,290.7923583984375,24.169131719970704,3.1686926791168215,882.1630800876618,232205.8428429664,3683.4151204874565,228522.42772247895,724.1173437382221,0.8208429485240591
2020-08-16 17:59:59.998,1,2,290.26849365234375,24.105749542236328,3.109152976226807,856.0635800876619,232827.25058697912,3546.2929361582396,229280.95765082087,712.8695718721822,0.8327297042576949
2020-08-16 18:59:59.998,1,2,305.7292785644531,23.63392020263672,4.135134349539185,1064.859580087662,237453.1314885212,6272.918919492289,231180.21256902892,955.961237927962,0.8977345518638851
2020-08-16 19:59:59.998,1,2,295.6991882324219,23.908454608154297,3.3391256719573974,931.7521699123383,234761.5577420101,4090.307464375305,230671.2502776348,770.2402935845603,0.8266579015931098
2020-08-16 20:59:59.998,1,2,296.3489074707031,23.924518743896485,3.3621691367614748,913.4825000000002,234604.0627062147,4146.957075083911,230457.10563113078,774.8357679003669,0.84822179724337
2020-08-16 21:59:59.998,1,2,298.84698486328125,23.89713901977539,3.496993361402893,965.6815000000001,234872.49735465928,4486.214568279548,230386.28278637974,805.6593014622596,0.834290914201276
2020-08-16 22:59:59.998,1,2,300.0,23.956605157470705,3.592916989805603,973.5113300876618,234289.48301543517,4735.70665038332,229553.77636505183,824.7676631760306,0.8472091055188467
2020-08-16 23:59:59.998,1,2,308.0,23.87631703491211,4.251205717085266,1083.1292500000002,235076.6390093368,6630.017394894864,228446.62161444194,971.1735838561301,0.8966368361450214
2020-08-17 00:59:59.998,1,2,315.0,23.799979833984377,4.553635398683166,1218.8466699123385,235825.0596144404,7606.886470104341,228218.17314433606,1039.2223518528526,0.8526276335706732
2020-08-17 01:59:59.998,1,2,301.97418212890625,23.825166668701172,4.007627489602661,1033.5401601753235,235578.12436072007,5892.032306362325,229686.09205435775,920.4962964964515,0.8906246046020156
2020-08-17 02:59:59.998,1,2,294.0,23.903538629150393,3.2650311286605835,934.3620800876619,234809.75468840144,3910.7952405155356,230898.95944788592,753.8922901726853,0.8068524036227531
